,title,store,sells,price
2277,oppo+a9,诚信花木0102,26.0,1168.0
2278,红米+note8,璟鑫手机专营店,25.0,1059.0
2279,vivo+iqoo,vivo铁络专卖店,25.0,4998.0
2280,oppo+reno,oppo熊鑫专卖店,25.0,3799.0
2281,oppo+r17,oppo银通亿禾专卖店,25.0,2999.0
2282,oppo+a9,oppo官方旗舰店,25.0,1199.0
2283,apple+iphone11promax,东利数码专营店,25.0,5058.0
2284,红米+note8,创汇通达数码旗舰店,25.0,629.0
2285,vivo+s1,恒正科技数码,25.0,1298.0
2286,apple+iphone8plus,商城质量,25.0,2280.0
2287,apple+iphone7plus,悠悠淘一米,24.0,1580.0
2288,vivo+s1pro,guorenkai1983,24.0,1398.0
2289,apple+iphone8plus,janetmall,24.0,2099.0
2290,apple+iphone7,岗隆数码专营店,24.0,2698.0
2291,荣耀+v30,蓝港数码专营店,24.0,3899.0
2292,荣耀+10,启能数码专营店,24.0,588.0
2293,apple+iphone11promax,鑫辉数码旗舰店,24.0,7998.0
2294,apple+iphone11,中国电信官方旗舰店,24.0,5149.0
2295,华为+mate30,肥牛数码,24.0,12388.0
2296,apple+iphone7plus,悠悠淘一米,24.0,1580.0
2297,三星+galaxynote10,igo数码通讯,24.0,3830.0
2298,apple+iphone11,中国电信官方旗舰店,24.0,5149.0
2299,vivo+iqoo,vivo欧曙专卖店,23.0,3498.0
2300,vivo+iqoo,京联通达数码旗舰店,23.0,2498.0
2301,纽曼+,滨峰时代数码专营店,23.0,398.0
2302,华为+畅享10plus,赛西湖,23.0,797.2
2303,小米+cc9,同迅数码专营店,23.0,2699.0
2304,荣耀+v30,博远通讯88,23.0,3838.0
2305,apple+iphone8plus,tb9173203_00,23.0,2100.0
2306,vivo+iqoo,vivo欧曙专卖店,23.0,3498.0
2307,华为+p30,巨利泰数码专营店,22.0,6899.0
2308,华为+mate30pro,桦泰圣鹰手机,22.0,3199.0
2309,小米+小米9,ryang275492354,22.0,1799.0
2310,apple+iphone11promax,迷失亡灵91,22.0,5070.0
2311,红米+note8,andy468iy,22.0,698.0
2312,荣耀+9x,雨宇数码,22.0,898.2
2313,红米+note8,北京的老爷们,22.0,1209.0
2314,荣耀+8x,大眼睛数码正品商城,22.0,895.0
2315,华为+p30,巨利泰数码专营店,22.0,6899.0
2316,荣耀+9x,雨宇数码,22.0,898.2
2317,华为+p30,同步飞扬数码专营店,22.0,2199.0
2318,oppo+a5,红客红商贸,22.0,435.0
2319,apple+iphone8plus,曼慕服饰有限公司,21.0,2068.0
2320,oppo+r17pro,oppo金谷专卖店,21.0,3799.0
2321,apple+iphone8plus,曼慕服饰有限公司,21.0,2068.0
2322,oppo+a9,always1437,21.0,1168.0
2323,apple+iphonexr,子因数码专营店,21.0,4379.0
2324,apple+iphone7plus,90后梦想店铺,21.0,1800.0
2325,vivo+iqoo,悦高数码专营店,21.0,2298.0
2326,尼凯恩+en3,嘉宇金成数码专营店,21.0,79.0
2327,oppo+r17,oppo平实专卖店,21.0,2999.0
2328,vivo+iqoo,vivo盛大信和专卖店,20.0,1998.0
2329,荣耀+v20,飞鸿数码旗舰店,20.0,1699.0
2330,oppo+a9,oppo官方旗舰店,20.0,1999.0
2331,vivo+iqoo,vivo盛大信和专卖店,20.0,1998.0
2332,红米+note8,飞鸿数码旗舰店,20.0,1099.0
2333,联想+z5pro,华飞数码专营店,20.0,1698.0
2334,华为+畅享8,梦想聚焦,20.0,468.0
2335,一加+7pro,时尚美妆小屋2014,20.0,3350.0
2336,oppo+r17pro,海派手机,20.0,1429.0
2337,vivo+iqoo,vivo盛大信和专卖店,20.0,1998.0
2338,apple+iphonexsmax,云南移动官方旗舰店,20.0,5799.0
2339,一加+7pro,时尚美妆小屋2014,20.0,3350.0
2340,oppo+r17,聚宝康数码专营店,20.0,1299.0
2341,红米+note8,深圳市唐讯科技,20.0,908.0
2342,华为+p30,华为莫问专卖店,20.0,4999.0
2343,oppo+r17pro,子洁0791,20.0,1978.0
2344,华为+mate30pro,八连星手机专营店,19.0,5799.0
2345,荣耀+10,玩风数码专营店,19.0,799.0
2346,apple+iphone11,hanxunduke,19.0,7869.0
2347,华为+nova5,能良数码官方旗舰店,19.0,1399.0
2348,小米+小米9,xianglonghao,18.0,3529.0
2349,魅族+16xs,q1039522681,18.0,768.0
2350,华为+p30,京联通达数码旗舰店,18.0,1199.0
2351,华为+畅享9plus,民讯通数码专营店,18.0,1089.0
2352,vivo+z5x,weiyi811000,18.0,739.0
2353,华为+p30,华为莫问专卖店,18.0,2199.0
2354,vivo+iqoo,yefei_hs,18.0,1998.0
2355,华为+p30,蓝港数码专营店,18.0,1799.0
2356,华为+mate30pro,妥啦易购,18.0,3468.0
2357,纽曼+m560,赫尔曼数码专营店,18.0,99.0
2358,apple+iphone7plus,xxzlynlcj555,17.0,1900.0
2359,华为+畅享9plus,wezebaba,17.0,1328.0
2360,华为+nova5pro,能良数码官方旗舰店,17.0,1199.0
2361,oppo+r17pro,治辰腾远,17.0,1978.0
2362,华为+p30,启能数码专营店,17.0,2699.0
2363,华为+p30,三际数码官方旗舰店,17.0,2699.0
2364,vivo+iqoo,cnange1201,17.0,1888.0
2365,apple+iphone8plus,依依丶不赖,17.0,2098.0
2366,apple+iphone8plus,依依丶不赖,17.0,2098.0
2367,红米+note7pro,三际数码官方旗舰店,17.0,699.0
2368,红米+note7pro,三际数码官方旗舰店,17.0,699.0
2369,荣耀+v20,大唐回浦数码旗舰店,16.0,2699.0
2370,华为+nova5,黄大帅199,16.0,997.0
2371,小米+小米9,中国移动官方旗舰店,16.0,2499.0
2372,红米+note8,启能数码专营店,16.0,1199.0
2373,小米+小米9,中国移动官方旗舰店,16.0,2499.0
2374,荣耀+v30,魅立数码专营店,16.0,3299.0
2375,黑鲨+,君胜数码专营店,16.0,2319.0
2376,华为+nova5,黄大帅199,16.0,997.0
2377,华为+nova6,wezebaba,16.0,1958.0
2378,oppo+r17,三际数码官方旗舰店,15.0,3999.0
2379,oppo+a5,tb046387630,15.0,430.0
2380,荣耀+10,八连星手机专营店,15.0,1099.0
2381,华为+p30,智由掌控数码旗舰店,15.0,5799.0
2382,华为+p30,久汇数码专营店,15.0,3199.0
2383,荣耀+10,八连星手机专营店,15.0,1099.0
2384,华为+p30,智由掌控数码旗舰店,15.0,5799.0
2385,华为+p30,智由掌控数码旗舰店,15.0,5799.0
2386,小米+cc9,ryang275492354,15.0,999.0
2387,oppo+a5,tb046387630,15.0,430.0
2388,荣耀+v20,迈微数码旗舰店,15.0,3899.0
2389,华为+畅享9,中创青云数码专营店,15.0,999.01
2390,vivo+iqoo,vivo衡视专卖店,15.0,2598.0
2391,黑鲨+,吸血鬼档案,15.0,1100.0
2392,oppo+r17,三际数码官方旗舰店,15.0,3399.0
2393,vivo+z3,fyb2001520,15.0,1398.0
2394,华为+mate30,儒涵数码专营店,14.0,4999.0
2395,小米+小米9,东胜科技商城,14.0,2458.0
2396,华为+mate30,王者天创旗舰店,14.0,4799.0
2397,华为+mate30,儒涵数码专营店,14.0,4999.0
2398,华为+畅享10plus,天猫企业购直营,14.0,1699.0
2399,apple+iphone11,四川移动官方旗舰店,14.0,8299.0
2400,中兴+bladev10,宇奇一达数码专营店,14.0,755.0
2401,apple+iphonex,e_家宝贝,14.0,3388.0
2402,apple+iphonexr,云南移动官方旗舰店,14.0,4459.0
2403,华为+mate20,八连星手机专营店,14.0,2288.0
2404,华为+mate20pro,df5738,14.0,1999.0
2405,小米+mix3,连盛数码专营店,14.0,2389.0
2406,荣耀+8x,民讯通数码专营店,13.0,419.0
2407,apple+iphonexr,搏优科技,13.0,2488.0
2408,黑鲨+,金万吉数码专营店,13.0,2239.0
2409,apple+iphone8plus,酷宝贝2013,13.0,2008.0
2410,oppo+r17pro,wallter_yuan,12.0,1448.0
2411,apple+iphone7plus,花可时尚,12.0,1800.0
2412,vivo+iqoo,andy468iy,12.0,858.0
2413,华为+mate30pro,樱桃小丸子的数码店,12.0,3380.0
2414,oppo+r17pro,wallter_yuan,12.0,1445.0
2415,apple+iphone8plus,方永锐,12.0,1750.0
2416,华为+nova6,视界电讯,12.0,2199.0
2417,华为+mate30pro,樱桃小丸子的数码店,12.0,3380.0
2418,oppo+reno,苏宁易购官方旗舰店,12.0,3399.0
2419,红米+k20pro,潍坊联通官方旗舰店,12.0,1299.0
2420,小米+cc9,魅立数码专营店,11.0,949.0
2421,华为+nova6,wezebaba,11.0,1958.0
2422,vivo+iqoo,skhh811000,11.0,1698.0
2423,oppo+reno,yefei_hs,11.0,3999.0
2424,华为+nova6,诚信实拍数码,11.0,1916.08
2425,oppo+r17,骏灿数码专营店,11.0,1799.0
2426,oppo+r17,骏灿数码专营店,11.0,1799.0
2427,vivo+iqoo,skhh811000,11.0,1698.0
2428,华为+p30,广东电信亿品汇专卖店,11.0,4488.0
2429,apple+iphonex,iphone家族1,11.0,3250.0
2430,华为+畅享9plus,千瑞宏达手机专营店,11.0,849.0
2431,华为+nova5pro,能良数码官方旗舰店,10.0,1199.0
2432,华为+nova4,oksj数码旗舰店,10.0,1068.0
2433,华为+p30,华子聚源手机专营店,10.0,4488.0
2434,华为+p30,启能数码专营店,10.0,2499.0
2435,华为+nova6,诚信实拍数码,10.0,1916.08
2436,三星+galaxynote10,千机网旗舰店,10.0,7999.0
2437,vivo+x27,vivo铁络专卖店,10.0,3298.0
2438,三星+galaxynote10,许婵娟xx,10.0,3768.0
2439,vivo+iqoo,青松数码2009,10.0,1868.0
2440,荣耀+v30,桃花数码,10.0,899.0
2441,华为+p30,创汇通达数码旗舰店,10.0,2199.0
2442,oppo+r17,oppo蓝源专卖店,10.0,1299.0
2443,荣耀+20i,卓瓦数码专营店,9.0,1159.0
2444,华为+畅享10plus,wezebaba,9.0,938.0
2445,荣耀+8x,民讯通数码专营店,9.0,978.0
2446,华为+mate20,民讯通数码专营店,9.0,799.0
2447,华为+mate20pro,专注通讯数码小家,9.0,800.0
2448,荣耀+10,女神的衣柜2015,9.0,950.0
2449,华为+mate20pro,专注通讯数码小家,9.0,800.0
2450,华为+mate30pro,桦泰圣鹰手机,9.0,3199.0
2451,荣耀+9x,启能数码专营店,9.0,439.0
2452,apple+iphone7,子因数码专营店,8.0,2678.0
2453,纽曼+,深圳易乐购数码专营店,8.0,399.0
2454,vivo+x27,诚信花木0102,8.0,1418.0
2455,apple+iphone7,子因数码专营店,8.0,2678.0
2456,oppo+r17,三际数码官方旗舰店,8.0,2999.0
2457,荣耀+v20,yuzunyi0423,8.0,2918.0
2458,红米+8a,华飞数码专营店,8.0,678.0
2459,锤子+坚果pro3,心萍通讯,8.0,2348.0
2460,三星+galaxynote10,家有羽翰,8.0,3900.0
2461,华为+p30,华子聚源手机专营店,8.0,3388.0
2462,华为+nova6,云科数码店,7.0,1886.11
2463,oppo+findx,always1437,7.0,2499.0
2464,apple+iphone7plus,绯红悠游,7.0,2300.0
2465,荣耀+v30,东利数码专营店,7.0,3299.0
2466,红米+8a,敬旭业,7.0,615.0
2467,华为+p30,tb628398367,7.0,2790.0
2468,魅族+note8,启能数码专营店,7.0,575.0
2469,华为+mate30pro,创汇通达数码旗舰店,7.0,13488.0
2470,apple+iphone6,品优科技8886,7.0,1030.0
2471,vivo+u1,大眼睛数码正品商城,7.0,658.0
2472,红米+note8,潍坊联通官方旗舰店,7.0,699.0
2473,vivo+u1,大眼睛数码正品商城,7.0,658.0
2474,红米+7a,卓瓦数码专营店,7.0,459.0
2475,oppo+renoz,always1437,7.0,1780.0
2476,oppo+r17,oppo金谷专卖店,7.0,3399.0
2477,华为+mate30pro,京联通达数码旗舰店,6.0,1499.0
2478,荣耀+20pro,天逸数码1688,6.0,1458.0
2479,华为+p30,华子聚源手机专营店,6.0,2599.0
2480,华为+p30,武汉电信旗舰,6.0,3388.0
2481,荣耀+v30,高兴干嘛,6.0,899.0
2482,oppo+a5,辉斯诺科技有限公司,6.0,360.0
2483,荣耀+v30,潍坊联通官方旗舰店,6.0,899.0
2484,apple+iphonexr,馨思服装有限公司,6.0,2180.0
2485,vivo+iqoo,fyb2001520,6.0,1998.0
2486,荣耀+v20,久汇数码专营店,6.0,1099.0
2487,oppo+r17,时器数码专营店,6.0,1299.0
2488,apple+iphonex,奔跑的猪110,6.0,2180.0
2489,oppo+r17,时器数码专营店,6.0,1299.0
2490,华为+p30,潍坊联通官方旗舰店,6.0,1299.0
2491,vivo+iqoo,fyb2001520,6.0,1998.0
2492,华为+mate30,乐哇数码专营店,6.0,2099.0
2493,vivo+iqoo,fyb2001520,6.0,1998.0
2494,华为+p30,笆笆拉科技,5.0,2800.0
2495,华为+p30,笆笆拉科技,5.0,2800.0
2496,华为+p30,正飞中博数码旗舰店,5.0,3999.0
2497,华为+p30,沙丁数码专营店,5.0,888.0
2498,海信+a6,民讯通数码专营店,5.0,2688.0
2499,红米+note8,启能数码专营店,5.0,1799.0
2500,红米+note8,启能数码专营店,5.0,1799.0
2501,oppo+findx,oppo银通亿禾专卖店,5.0,2499.0
2502,oppo+a9,aixiaosihu,5.0,1999.0
2503,红米+8a,df5738,5.0,749.0
2504,华为+mate20pro,武汉电信旗舰,5.0,3999.0
2505,红米+k20pro,ryang275492354,5.0,1399.0
2506,红米+k20pro,ryang275492354,5.0,1399.0
2507,魅族+16,万通郑捷数码专营店,5.0,794.0
2508,魅族+16,万通郑捷数码专营店,5.0,794.0
2509,小米+mix3,创起数码专营店,5.0,2388.0
2510,oppo+r17pro,能良数码官方旗舰店,5.0,1199.0
2511,oppo+r17,oppo普天精诚专卖店,4.0,3399.0
2512,华为+nova4,浙江移动官方旗舰店,4.0,1548.0
2513,华为+mate30pro,chenzhenshan520,4.0,3416.0
2514,vivo+x27pro,京联通达数码旗舰店,4.0,3298.0
2515,vivo+x27,长歌小轩,4.0,2498.0
2516,oppo+findx,骏灿数码专营店,4.0,3999.0
2517,华为+p30,久汇数码专营店,4.0,2199.0
2518,华为+mate20x,旭翼数码专营店,4.0,3899.0
2519,华为+mate30pro,chenzhenshan520,4.0,3416.0
2520,lg+v50,czlwy000,4.0,1499.0
2521,apple+iphonexsmax,星光数码10,4.0,5299.0
2522,华为+nova5pro,宝海天数码旗舰店,4.0,1999.0
2523,vivo+z5x,skhh811000,4.0,1088.0
2524,oppo+a9,0lingyu0,4.0,1388.0
2525,华为+nova4,浙江移动官方旗舰店,4.0,1548.0
2526,apple+iphonex,吉祥如意88866688,3.0,3000.0
2527,vivo+z5x,梦微数码,3.0,989.0
2528,华为+p30,同迅数码专营店,3.0,6899.0
2529,vivo+z5x,梦微数码,3.0,988.0
2530,oppo+r17,佳惠兴通数码专营店,3.0,3399.0
2531,oppo+r17,oppo普天精诚专卖店,3.0,3999.0
2532,小米+小米9,同迅数码专营店,3.0,3698.0
2533,oppo+r17,乐语数码旗舰店,3.0,3999.0
2534,华为+nova5,易橙数码专营店,3.0,1899.0
2535,华为+nova6,深港通信专卖,3.0,1979.0
2536,oppo+findx,出尘品牌店,3.0,2498.0
2537,vivo+x27,中国移动官方旗舰店,3.0,4998.0
2538,纽曼+,赫尔曼数码专营店,3.0,198.0
2539,华为+p30,亿品汇数码专营,2.0,1919.0
2540,oppo+k5,怡家土特产,2.0,999.0
2541,华为+p30,亿品汇数码专营,2.0,1919.0
2542,努比亚+红魔,白开水的点燃方式,2.0,399.0
2543,oppo+k5,always1437,2.0,980.0
2544,华为+p30,民讯通数码专营店,2.0,1099.0
2545,三星+galaxynote10,wxy优优,1.0,3758.0
2546,小米+mix3,创起数码专营店,1.0,999.0
2547,黑鲨+,新创野数码专营店,1.0,2288.0
2548,黑鲨+,新创野数码专营店,1.0,2288.0
2549,华为+p30,玩风数码专营店,1.0,1799.0
2550,纽曼+,乐恒创数码专营店,1.0,98.0
2551,华为+mate20x,中电嘉信数码专营店,1.0,2999.0
2552,荣耀+v20,启能数码专营店,1.0,999.0
2553,荣耀+v20,创汇通达数码旗舰店,1.0,3899.0
2554,apple+iphone11,能良数码官方旗舰店,1.0,8599.0
2555,红米+7a,民讯通数码专营店,1.0,659.0
2556,apple+iphonexsmax,美柚原创,,3500.0
2557,华为+nova6,品牌机批发店,,1947.99
2558,华为+p30,旭翼数码专营店,,2899.0
2559,oppo+reno,联通华盛手机官方旗舰店,,2499.0
2560,oppo+reno,联通华盛手机官方旗舰店,,2499.0
2561,oppo+reno,联通华盛手机官方旗舰店,,2499.0
2562,oppo+findx,佳惠兴通数码专营店,,3999.0
2563,oppo+findx,佳惠兴通数码专营店,,3999.0
