title,store,type,sells,price,skuid
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,131492,6199.00,100000287145
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,22543,5499.00,100001860773
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,6268.00,100006300050
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,7998.00,100000584847
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,251242,7199.00,100000287117
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,35350,6499.00,100001860767
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,7268.00,100006300062
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,8998.00,100000584853
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],512GB,13071,7699.00,100000177738
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],512GB,0,7768.00,100003743071
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],512GB,0,9498.00,100000626470
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,85857,6199.00,100000177764
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,29004,5499.00,100001860765
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,6268.00,100006300036
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,7998.00,100000626426
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,244765,7199.00,100000287113
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,37427,6499.00,100002539302
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,7268.00,100006300038
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,8998.00,100000626464
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],512GB,12415,7899.00,100000287135
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],512GB,0,7968.00,100003743055
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],512GB,0,9698.00,100000626434
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,81471,6199.00,100000287147
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,6268.00,100003743049
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,7998.00,100000584835
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,163290,7199.00,100000177784
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,18172,6499.00,100002539304
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,7268.00,100006300040
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,8998.00,100000584855
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],512GB,7284,7799.00,100000177740
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],512GB,0,7868.00,100003743069
['Apple iPhone XS Max (A2104) 256GB 金色 移动联通电信4G'],['Apple产品京东自营旗舰店'],512GB,0,9598.00,100000626476
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,71582,5499.00,100004770235
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,5548.00,100008402940
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,7398.00,100004900529
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],128GB,255355,5999.00,100008348542
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],128GB,0,6048.00,100008402932
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,19494,6799.00,100004770277
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,6848.00,100004797247
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,8198.00,100004900265
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,44869,5499.00,100004770247
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,5548.00,100008402950
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,6898.00,100008608270
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],128GB,141727,5999.00,100008348530
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],128GB,0,6048.00,100004797249
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],128GB,0,7398.00,100008608200
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,13138,6799.00,100004770279
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,6848.00,100008402928
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,8198.00,100008607812
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,16698,5499.00,100004770249
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,5548.00,100004797255
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,6898.00,100004900539
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],128GB,53131,5999.00,100008348532
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],128GB,0,6048.00,100008402944
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],128GB,0,7398.00,100008607978
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,6638,6799.00,100008348564
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,6848.00,100004797245
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,8198.00,100008607828
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,6085,5499.00,100004770251
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,5548.00,100008402946
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,6898.00,100004900537
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],128GB,18258,5999.00,100008348534
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],128GB,0,6048.00,100008402942
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],128GB,0,7398.00,100008607968
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,2396,6799.00,100008348566
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,6848.00,100008402926
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,8198.00,100004900231
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,24858,5499.00,100008348508
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,5548.00,100008402934
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,6898.00,100008608268
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],128GB,101956,5999.00,100004770263
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],128GB,0,6048.00,100008402930
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],128GB,0,7398.00,100008607864
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,9536,6799.00,100004770275
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,6848.00,100008402918
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,8198.00,100008607754
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,18959,5499.00,100008348472
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,5548.00,100004797251
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,6898.00,100008608248
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],128GB,71904,5999.00,100008348550
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],128GB,0,6048.00,100008402920
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],128GB,0,7398.00,100004900271
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,3519,6799.00,100008348562
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,6848.00,100008402924
['Apple iPhone 11 (A2223) 128GB 黑色 移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,8198.00,100008607732
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,2588,6399.00,100010572294
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,54014,6899.00,100009177374
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,6899.00,100009964834
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,10005,7899.00,100009177406
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,7899.00,100005580161
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,1464,6399.00,100010572322
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,30217,6899.00,100009177370
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,6899.00,100009964864
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,7899.00,100009964880
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,4625,7899.00,100005185605
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,1518,6399.00,100010572324
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,6899.00,100009964844
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,31997,6899.00,100009177372
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,5391,7899.00,100005185607
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,7899.00,100009964850
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,718,6399.00,100010574182
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,6899.00,100005580145
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,17264,6899.00,100005185599
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,7899.00,100009964858
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,3496,7899.00,100005185611
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,2028,6399.00,100010574118
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,7534,6899.00,100009177404
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,6899.00,100009964846
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,2905,7899.00,100009177410
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,7899.00,100009964860
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,1159,6399.00,100010572346
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,20020,6899.00,100009177376
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,6899.00,100005580131
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,3499,7899.00,100009177408
['华为 HUAWEI Mate 30 Pro 5G 麒麟990 OLED环幕屏双4000万徕卡电影四摄8GB+256GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,7899.00,100005580157
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（6GB 128GB）,325326,1699.00,100002544828
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（6GB 128GB）,0,2399.00,100005039579
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（6GB 128GB）,17,2999.00,100003587537
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（8GB 128GB）,63660,2399.00,100001864325
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（8GB 128GB）,0,2699.00,100008886254
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（6GB 128GB）,147530,1699.00,100001364160
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（6GB 128GB）,0,2399.00,100005039581
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（8GB 128GB）,39430,2399.00,100002544842
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（8GB 128GB）,0,2699.00,100008886230
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（6GB 128GB）,90897,1699.00,100002642218
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（6GB 128GB）,0,2399.00,100008886234
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（8GB 128GB）,17740,2399.00,100001914189
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（8GB 128GB）,0,2699.00,100008886252
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（6GB 128GB）,76355,2199.00,100002881193
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（8GB 256GB）,17081,2799.00,100001918171
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（8GB 256GB）,0,2999.00,100008886228
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（6GB 128GB）,44027,1699.00,100004772462
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（6GB 128GB）,0,2399.00,100008886232
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（8GB 256GB）,9725,2599.00,100002117901
['荣耀V20 游戏'],['荣耀京东自营旗舰店'],全网通（8GB 256GB）,0,2999.00,100008886250
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,4999.00,100005580081
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,36515,4999.00,100009177424
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,22022,5499.00,100005185603
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,5499.00,100009964808
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,19170,4999.00,100009177400
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,4999.00,100005580099
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,10882,5499.00,100005185593
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,5499.00,100005580119
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,13345,4999.00,100005185609
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,4999.00,100009964756
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,8731,5499.00,100009177394
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,5499.00,100009964804
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,4999.00,100009964784
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,7431,4999.00,100009177422
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,5499.00,100009964778
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,5936,5499.00,100005185597
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,4999.00,100009964770
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,5722,4999.00,100005185613
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,3932,5499.00,100009177402
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,5499.00,100005580103
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,5499.00,100005580115
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,6992,4999.00,100009177428
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],预售版,0,4999.00,100009964720
['华为 HUAWEI Mate 30 5G 麒麟990 4000万超感光徕卡影像双超级快充8GB+128GB亮黑色5G全网通游戏'],['华为京东自营官方旗舰店'],5G SA/NSA 双模,6811,5499.00,100009177378
['Apple iPhone 11 Pro Max (A2220) 256GB 暗夜绿色  移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,12634,9599.00,100008348528
['Apple iPhone 11 Pro Max (A2220) 256GB 暗夜绿色  移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,9668.00,100004797235
['Apple iPhone 11 Pro Max (A2220) 256GB 暗夜绿色  移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,11398.00,100004900139
['Apple iPhone 11 Pro Max (A2220) 256GB 暗夜绿色  移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,62697,10899.00,100008348548
['Apple iPhone 11 Pro Max (A2220) 256GB 暗夜绿色  移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,10968.00,100004797231
['Apple iPhone 11 Pro Max (A2220) 256GB 暗夜绿色  移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,12698.00,100008607612
['Apple iPhone 11 Pro Max (A2220) 256GB 暗夜绿色  移动联通电信4G'],['Apple产品京东自营旗舰店'],512GB,5556,12699.00,100008348572
['Apple iPhone 11 Pro Max (A2220) 256GB 暗夜绿色  移动联通电信4G'],['Apple产品京东自营旗舰店'],512GB,0,12768.00,100008402890
['Apple iPhone 11 Pro Max (A2220) 256GB 暗夜绿色  移动联通电信4G'],['Apple产品京东自营旗舰店'],512GB,0,14498.00,100008607604
['Apple iPhone 11 Pro Max (A2220) 256GB 暗夜绿色  移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,1759,9599.00,100004770237
['Apple iPhone 11 Pro Max (A2220) 256GB 暗夜绿色  移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,9668.00,100008402906
['Apple iPhone 11 Pro Max (A2220) 256GB 暗夜绿色  移动联通电信4G'],['Apple产品京东自营旗舰店'],64GB,0,11398.00,100008607594
['Apple iPhone 11 Pro Max (A2220) 256GB 暗夜绿色  移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,9067,10899.00,100008348546
['Apple iPhone 11 Pro Max (A2220) 256GB 暗夜绿色  移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,10968.00,100008402904
['Apple iPhone 11 Pro Max (A2220) 256GB 暗夜绿色  移动联通电信4G'],['Apple产品京东自营旗舰店'],256GB,0,12698.00,100008607586
['Apple iPhone 11 Pro Max (A2220) 256GB 暗夜绿色  移动联通电信4G'],['Apple产品京东自营旗舰店'],512GB,2071,12699.00,100008348552
['Apple iPhone 11 Pro Max (A2220) 256GB 暗夜绿色  移动联通电信4G'],['Apple产品京东自营旗舰店'],512GB,0,12768.00,100008402878
